# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 3.9442286580360992,1.7128515055164355,1.5713513001651076,139.316130012826,0.44579253024931914,-0.9999999999999922,0.5928869082570373,45.57314536230201,14.975402545367885,-4.1968383333552275
 3.9589249931548878,1.7079491664856181,1.5755329374193188,139.53621354717146,0.4310961951305307,-0.9999999999999925,0.6181450665101043,45.51146721971564,15.085640219736428,-3.8690240424990625
 3.973969070865918,1.7030846877835257,1.579649104509554,139.76316309095785,0.41605211741949993,-1.0000000000000147,0.6449165942522056,45.45326132135444,15.174686529259533,-3.546824028117027
 3.9893982160155312,1.698258569714857,1.5836990866107281,139.99729553201763,0.4006229722698868,-1.0000000000000144,0.6733161222352895,45.39853685860449,15.237862166481065,-3.2306951411276907
 4.005256841875765,1.6934713125843126,1.5876821688977567,140.23894708702568,0.3847643464096527,-1.000000000000007,0.7034687146543497,45.34730247309287,15.26948623225241,-2.921149106086455
 4.021598430762976,1.688723416696592,1.5915976365455546,140.48847475355208,0.3684227575224417,-0.9999999999999898,0.7355109708388112,45.29956625532296,15.262605587606854,-2.6187626821740246
 4.038488281923263,1.6840153823563957,1.5954447747290375,140.74625789024492,0.3515329063621556,-0.9999999999999934,0.769592258688827,45.25533574339693,15.208624874613381,-2.3241904899939874
 4.0560074232100405,1.6793477098684233,1.5992228686231196,141.01269993820088,0.33401376507537756,-1.0000000000000095,0.805876096610114,45.21461792182534,15.096787078078922,-2.0381814764987642
 4.0742583502398535,1.6747208995373746,1.6029312034027168,141.2882302975475,0.3157628380455647,-0.9999999999999909,0.844541704613599,45.17741922042424,14.913420395269604,-1.761600463922937
 4.093373755698732,1.6701354516679492,1.6065690642427437,141.5733063751818,0.296647432586686,-1.0,0.8857857452589123,45.143745513299805,14.64080206628183,-1.4954569959337933
 4.113530400430755,1.6655918665648475,1.6101357363181161,141.86841582102372,0.27649078785466263,-1.0,0.9298242824667361,45.11360211792075,14.25535695572782,-1.2409449743461811
 4.134972385524539,1.6610906445327691,1.6136305048037487,142.174078972375,0.2550488027608791,-0.9999999999999922,0.9768949858832469,45.08699379427861,13.72461260745986,-0.9994987603057133
